Row ID+O6G3A1:R6,Order ID/Invoice no.,Order Date,Membership Plan,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sales,months,Profit,Membership cancelled
9086,CA-2019-126102,10/9/2019,Second Class,DV-13465,Dianna Vittorini,Consumer,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,276.784,,89.9548,
251,CA-2019-145625,11/9/2019,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,West,OFF-PA-10004569,Office Supplies,7.61,,3.5767,
252,CA-2019-145625,11/9/2019,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,West,TEC-AC-10003832,Technology,3347.37,,636.0003,
613,CA-2019-121223,11/9/2019,Second Class,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Office Supplies,8.448,,2.64,
614,CA-2019-121223,11/9/2019,Second Class,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,728.946,,-157.9383,
3594,CA-2019-164154,11/9/2019,Standard Class,NZ-18565,Nick Zandusky,Home Office,Toledo,Ohio,East,OFF-BI-10001658,Office Supplies,22.428,,-17.9424,
3595,CA-2019-164154,11/9/2019,Standard Class,NZ-18565,Nick Zandusky,Home Office,Toledo,Ohio,East,OFF-ST-10002562,Office Supplies,37.52,,3.752,
4640,CA-2019-102162,11/9/2019,Standard Class,JF-15565,Jill Fjeld,Consumer,Newport News,Virginia,South,TEC-CO-10001943,Technology,1599.92,,751.9624,
4641,CA-2019-102162,11/9/2019,Standard Class,JF-15565,Jill Fjeld,Consumer,Newport News,Virginia,South,OFF-EN-10002312,Office Supplies,11.09,,5.4341,
5240,CA-2019-116561,11/9/2019,Standard Class,EB-14110,Eugene Barchas,Consumer,San Jose,California,West,OFF-ST-10004186,Office Supplies,332.94,,6.6588,
5241,CA-2019-116561,11/9/2019,Standard Class,EB-14110,Eugene Barchas,Consumer,San Jose,California,West,OFF-BI-10001658,Office Supplies,39.872,,12.9584,
5414,CA-2019-153157,11/9/2019,First Class,TB-21625,Trudy Brown,Consumer,Wichita,Kansas,Central,TEC-PH-10003171,Technology,224.75,,62.93,
6109,CA-2019-150007,11/9/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Chicago,Illinois,Central,OFF-LA-10001982,Office Supplies,6,,2.1,
6110,CA-2019-150007,11/9/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,Chicago,Illinois,Central,OFF-BI-10004141,Office Supplies,1.908,,-3.2436,
7208,CA-2019-143476,11/9/2019,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,West,OFF-AR-10003759,Office Supplies,2.912,,0.91,
7209,CA-2019-143476,11/9/2019,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,West,OFF-PA-10001837,Office Supplies,20.736,,7.2576,
7210,CA-2019-143476,11/9/2019,First Class,LC-16930,Linda Cazamias,Corporate,Phoenix,Arizona,West,OFF-PA-10001667,Office Supplies,9.568,,2.99,
9973,CA-2019-130225,11/9/2019,Standard Class,RC-19960,Ryan Crowe,Consumer,Houston,Texas,Central,OFF-EN-10000056,Office Supplies,99.568,,33.6042,
310,CA-2019-142902,12/9/2019,Second Class,BP-11185,Ben Peterman,Corporate,Arvada,Colorado,West,FUR-FU-10001918,Furniture,15.136,,3.5948,
311,CA-2019-142902,12/9/2019,Second Class,BP-11185,Ben Peterman,Corporate,Arvada,Colorado,West,FUR-CH-10004086,Furniture,466.768,,52.5114,
312,CA-2019-142902,12/9/2019,Second Class,BP-11185,Ben Peterman,Corporate,Arvada,Colorado,West,FUR-FU-10001756,Furniture,15.232,,1.7136,
313,CA-2019-142902,12/9/2019,Second Class,BP-11185,Ben Peterman,Corporate,Arvada,Colorado,West,OFF-LA-10000634,Office Supplies,6.264,,2.0358,
6725,CA-2019-128811,12/9/2019,Standard Class,SF-20200,Sarah Foster,Consumer,Seattle,Washington,West,OFF-FA-10000585,Office Supplies,10.47,,4.8162,
6726,CA-2019-128811,12/9/2019,Standard Class,SF-20200,Sarah Foster,Consumer,Seattle,Washington,West,OFF-LA-10003720,Office Supplies,11.07,,5.2029,
6727,CA-2019-128811,12/9/2019,Standard Class,SF-20200,Sarah Foster,Consumer,Seattle,Washington,West,OFF-BI-10000301,Office Supplies,20.704,,7.764,
6842,CA-2019-123946,12/9/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,TEC-AC-10004877,Technology,20.7,,1.656,
6843,CA-2019-123946,12/9/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,OFF-FA-10002975,Office Supplies,11.34,,5.2164,
6844,CA-2019-123946,12/9/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,OFF-ST-10000419,Office Supplies,67.9,,0.679,
6845,CA-2019-123946,12/9/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,South,FUR-CH-10002073,Furniture,1059.12,,307.1448,
7253,CA-2019-152457,12/9/2019,Standard Class,SC-20695,Steve Chapman,Corporate,Roseville,Michigan,Central,OFF-PA-10003790,Office Supplies,68.52,,31.5192,
8770,CA-2019-151148,12/9/2019,Same Day,PO-19180,Philisse Overcash,Home Office,Louisville,Colorado,West,TEC-PH-10001870,Technology,146.952,,9.1845,
8771,CA-2019-151148,12/9/2019,Same Day,PO-19180,Philisse Overcash,Home Office,Louisville,Colorado,West,FUR-CH-10002304,Furniture,83.136,,5.196,
8807,CA-2019-113082,12/9/2019,Standard Class,MC-17590,Matt Collister,Corporate,Utica,New York,East,FUR-FU-10002813,Furniture,40.48,,14.5728,
7380,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-ST-10000419,Office Supplies,40.74,,0.4074,
7381,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-LA-10004559,Office Supplies,14.4,,7.056,
7382,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,TEC-PH-10001644,Technology,149.95,,41.986,
7383,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-SU-10004782,Office Supplies,16.9,,5.07,
7384,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-PA-10002250,Office Supplies,17.61,,8.4528,
7385,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-AP-10001394,Office Supplies,378,,136.08,
7386,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-PA-10001838,Office Supplies,17.64,,8.6436,
7387,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,OFF-ST-10004340,Office Supplies,373.08,,100.7316,
7388,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,FUR-FU-10003664,Furniture,1336.44,,387.5676,
7389,CA-2019-105732,9/13/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,TEC-PH-10004897,Technology,29.97,,0.2997,
2554,CA-2019-155439,9/14/2019,Standard Class,PN-18775,Parhena Norris,Home Office,Columbia,South Carolina,South,OFF-PA-10000029,Office Supplies,25.92,,12.4416,
9781,CA-2019-153178,9/14/2019,Standard Class,CL-12565,Clay Ludtke,Consumer,Long Beach,New York,East,TEC-PH-10001944,Technology,437.85,,131.355,
9782,CA-2019-153178,9/14/2019,Standard Class,CL-12565,Clay Ludtke,Consumer,Long Beach,New York,East,OFF-BI-10004390,Office Supplies,673.568,,252.588,
817,CA-2019-149370,9/15/2019,Standard Class,DB-13210,Dean Braden,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003651,Office Supplies,5.344,,1.8704,
925,CA-2019-149797,9/15/2019,Standard Class,AH-10075,Adam Hart,Corporate,New York City,New York,East,OFF-BI-10003650,Office Supplies,841.568,,294.5488,
4517,US-2019-128678,9/15/2019,Standard Class,RB-19570,Rob Beeghly,Consumer,Seattle,Washington,West,OFF-PA-10000807,Office Supplies,21.4,,10.058,
4518,US-2019-128678,9/15/2019,Standard Class,RB-19570,Rob Beeghly,Consumer,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,48.664,,15.8158,
8783,CA-2019-116911,9/15/2019,Standard Class,JD-16150,Justin Deggeller,Corporate,Twin Falls,Idaho,West,OFF-BI-10001249,Office Supplies,20.416,,6.6352,
8784,CA-2019-116911,9/15/2019,Standard Class,JD-16150,Justin Deggeller,Corporate,Twin Falls,Idaho,West,FUR-TA-10003473,Furniture,1128.39,,259.5297,
9427,CA-2019-160479,9/15/2019,Standard Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,West,OFF-AR-10002445,Office Supplies,35.4,,13.452,
6999,US-2019-134369,9/16/2019,Standard Class,BC-11125,Becky Castell,Home Office,Laguna Niguel,California,West,OFF-PA-10002195,Office Supplies,12.96,,6.3504,
7271,CA-2019-123337,9/16/2019,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,FUR-BO-10001918,Furniture,273.666,,-12.8784,
7272,CA-2019-123337,9/16/2019,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,West,OFF-AP-10002287,Office Supplies,17.48,,4.5448,
8892,CA-2019-162159,9/16/2019,First Class,CR-12625,Corey Roper,Home Office,Columbus,Georgia,South,FUR-CH-10001146,Furniture,121.78,,30.445,
90,CA-2019-109806,9/17/2019,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,West,OFF-AR-10004930,Office Supplies,20.1,,6.633,
91,CA-2019-109806,9/17/2019,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,West,TEC-PH-10004093,Technology,73.584,,8.2782,
92,CA-2019-109806,9/17/2019,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,West,OFF-PA-10000304,Office Supplies,6.48,,3.1104,
1508,CA-2019-134208,9/17/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,Columbus,Georgia,South,TEC-MA-10004458,Technology,396,,190.08,
2256,CA-2019-164091,9/17/2019,Standard Class,LA-16780,Laura Armstrong,Corporate,Bangor,Maine,East,TEC-PH-10001944,Technology,437.85,,131.355,
2257,CA-2019-164091,9/17/2019,Standard Class,LA-16780,Laura Armstrong,Corporate,Bangor,Maine,East,FUR-FU-10004952,Furniture,109.48,,33.9388,
3249,CA-2019-159730,9/17/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Seattle,Washington,West,FUR-CH-10004875,Furniture,113.888,,9.9652,
3250,CA-2019-159730,9/17/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Seattle,Washington,West,TEC-PH-10002085,Technology,105.584,,7.9188,
3311,CA-2019-111416,9/17/2019,Standard Class,LW-17215,Luke Weiss,Consumer,New York City,New York,East,OFF-BI-10002026,Office Supplies,232.4,,78.435,
3720,CA-2019-105900,9/17/2019,Standard Class,BS-11590,Brendan Sweed,Corporate,Columbus,Indiana,Central,OFF-AR-10002656,Office Supplies,33.4,,12.358,
9028,US-2019-152415,9/17/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,14.82,,6.2244,
9029,US-2019-152415,9/17/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,FUR-FU-10004864,Furniture,191.82,,61.3824,
9090,CA-2019-131093,9/17/2019,Second Class,TS-21610,Troy Staebel,Consumer,Springfield,Ohio,East,OFF-ST-10002790,Office Supplies,295.4,,-62.7725,
9449,US-2019-148957,9/17/2019,Standard Class,CC-12430,Chuck Clark,Home Office,Redmond,Washington,West,OFF-LA-10002195,Office Supplies,12.32,,5.9136,
71,CA-2019-106075,9/18/2019,Standard Class,HM-14980,Henry MacAllister,Consumer,New York City,New York,East,OFF-BI-10004654,Office Supplies,4.616,,1.731,
756,CA-2019-140928,9/18/2019,Standard Class,NB-18655,Nona Balk,Corporate,Jacksonville,Florida,South,FUR-TA-10001095,Furniture,383.438,,-167.3184,
2014,CA-2019-145905,9/18/2019,Standard Class,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,South,FUR-CH-10001854,Furniture,350.98,,84.2352,
2015,CA-2019-145905,9/18/2019,Standard Class,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,South,OFF-PA-10000533,Office Supplies,13.08,,6.0168,
2016,CA-2019-145905,9/18/2019,Standard Class,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,South,OFF-ST-10003716,Office Supplies,900.08,,117.0104,
3542,CA-2019-157511,9/18/2019,First Class,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,East,FUR-FU-10002107,Furniture,5.352,,1.6056,
3543,CA-2019-157511,9/18/2019,First Class,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,East,FUR-CH-10002647,Furniture,99.372,,-7.098,
3544,CA-2019-157511,9/18/2019,First Class,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,East,OFF-AR-10002257,Office Supplies,2.672,,0.3674,
4347,CA-2019-120355,9/18/2019,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,East,FUR-CH-10001394,Furniture,631.782,,140.396,
4348,CA-2019-120355,9/18/2019,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,East,FUR-FU-10004053,Furniture,60.72,,26.1096,
4664,CA-2019-111409,9/18/2019,Standard Class,PO-18850,Patrick O'Brill,Consumer,Jacksonville,Florida,South,OFF-LA-10002787,Office Supplies,3,,1.05,
5881,CA-2019-133935,9/18/2019,Standard Class,JW-15220,Jane Waco,Corporate,San Diego,California,West,FUR-CH-10001215,Furniture,801.568,,50.098,
5882,CA-2019-133935,9/18/2019,Standard Class,JW-15220,Jane Waco,Corporate,San Diego,California,West,OFF-PA-10000100,Office Supplies,368.91,,180.7659,
5883,CA-2019-133935,9/18/2019,Standard Class,JW-15220,Jane Waco,Corporate,San Diego,California,West,FUR-CH-10002880,Furniture,885.528,,-99.6219,
9613,CA-2019-110086,9/18/2019,Standard Class,BD-11320,Bill Donatelli,Consumer,Woodland,California,West,TEC-PH-10001299,Technology,239.984,,23.9984,
658,US-2019-156097,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,Aurora,Illinois,Central,FUR-CH-10001215,Furniture,701.372,,-50.098,
659,US-2019-156097,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,Aurora,Illinois,Central,OFF-BI-10004654,Office Supplies,2.308,,-3.462,
2021,CA-2019-168354,9/19/2019,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,East,OFF-ST-10001490,Office Supplies,1606.23,,481.869,
2022,CA-2019-168354,9/19/2019,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,East,OFF-PA-10002377,Office Supplies,17.04,,7.668,
2023,CA-2019-168354,9/19/2019,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,East,OFF-BI-10004826,Office Supplies,49.53,,23.7744,
2024,CA-2019-168354,9/19/2019,First Class,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,East,FUR-CH-10004675,Furniture,872.32,,244.2496,
2118,CA-2019-130267,9/19/2019,Standard Class,SW-20245,Scot Wooten,Consumer,Stockton,California,West,OFF-PA-10002222,Office Supplies,159.88,,73.5448,
2881,CA-2019-102932,9/19/2019,Second Class,SD-20485,Shirley Daniels,Home Office,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,25.44,,12.72,
2882,CA-2019-102932,9/19/2019,Second Class,SD-20485,Shirley Daniels,Home Office,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,27.93,,8.0997,
3718,CA-2019-142370,9/19/2019,Standard Class,TP-21130,Theone Pippenger,Consumer,Columbus,Georgia,South,OFF-SU-10003002,Office Supplies,5.04,,0.1512,
3719,CA-2019-142370,9/19/2019,Standard Class,TP-21130,Theone Pippenger,Consumer,Columbus,Georgia,South,TEC-AC-10002926,Technology,249.95,,107.4785,
4582,CA-2019-120250,9/19/2019,First Class,AP-10720,Anne Pryor,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,25.632,,3.8448,
4770,US-2019-114888,9/19/2019,Second Class,CC-12430,Chuck Clark,Home Office,San Francisco,California,West,OFF-BI-10003355,Office Supplies,11.952,,4.1832,
4771,US-2019-114888,9/19/2019,Second Class,CC-12430,Chuck Clark,Home Office,San Francisco,California,West,OFF-SU-10001212,Office Supplies,6.24,,1.872,
7166,CA-2019-158610,9/19/2019,First Class,CK-12595,Clytie Kelty,Consumer,Providence,Rhode Island,East,OFF-ST-10000604,Office Supplies,69.52,,17.38,
8468,CA-2019-168557,9/19/2019,Standard Class,FH-14275,Frank Hawley,Corporate,San Francisco,California,West,OFF-BI-10002309,Office Supplies,8.928,,3.1248,
3411,CA-2019-100244,9/20/2019,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-PA-10001471,Office Supplies,65.79,,30.2634,
3412,CA-2019-100244,9/20/2019,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-BI-10003656,Office Supplies,271.984,,88.3948,
3413,CA-2019-100244,9/20/2019,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,11.76,,3.1752,
3414,CA-2019-100244,9/20/2019,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-PA-10002319,Office Supplies,77.52,,37.9848,
3415,CA-2019-100244,9/20/2019,Standard Class,GM-14695,Greg Maxwell,Corporate,San Francisco,California,West,OFF-BI-10000977,Office Supplies,48.64,,15.808,
5606,CA-2019-134516,9/20/2019,Standard Class,FM-14215,Filia McAdams,Corporate,Greensboro,North Carolina,South,FUR-FU-10001546,Furniture,17.088,,1.068,
5607,CA-2019-134516,9/20/2019,Standard Class,FM-14215,Filia McAdams,Corporate,Greensboro,North Carolina,South,FUR-CH-10002880,Furniture,98.392,,-11.0691,
8046,CA-2019-145611,9/20/2019,Standard Class,HA-14905,Helen Abelman,Consumer,New York City,New York,East,OFF-AP-10001005,Office Supplies,393.25,,129.7725,
8484,CA-2019-126284,9/20/2019,Standard Class,EN-13780,Edward Nazzal,Consumer,Grand Rapids,Michigan,Central,OFF-BI-10004828,Office Supplies,83.7,,41.013,
9281,CA-2019-166772,9/20/2019,Standard Class,HJ-14875,Heather Jas,Home Office,Seattle,Washington,West,FUR-BO-10002853,Furniture,163.88,,40.97,
3621,CA-2019-109743,9/22/2019,Standard Class,SH-19975,Sally Hughsby,Corporate,Smyrna,Tennessee,South,OFF-AR-10003727,Office Supplies,40.776,,4.5873,
3622,CA-2019-109743,9/22/2019,Standard Class,SH-19975,Sally Hughsby,Corporate,Smyrna,Tennessee,South,TEC-PH-10004071,Technology,63.936,,5.5944,
3965,CA-2019-120257,9/22/2019,Standard Class,PW-19240,Pierre Wener,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10003481,Office Supplies,7.872,,0.8856,
4665,CA-2019-116232,9/22/2019,Standard Class,AC-10450,Amy Cox,Consumer,Pembroke Pines,Florida,South,OFF-BI-10004022,Office Supplies,7.506,,-6.0048,
4666,CA-2019-116232,9/22/2019,Standard Class,AC-10450,Amy Cox,Consumer,Pembroke Pines,Florida,South,OFF-LA-10001158,Office Supplies,16.56,,5.796,
6465,US-2019-155404,9/22/2019,Standard Class,AS-10630,Ann Steele,Home Office,Louisville,Kentucky,South,FUR-FU-10004586,Furniture,13.28,,6.3744,
7354,CA-2019-151974,9/22/2019,Standard Class,RD-19660,Robert Dilbeck,Home Office,Philadelphia,Pennsylvania,East,OFF-LA-10004484,Office Supplies,16.52,,5.369,
8177,CA-2019-135965,9/22/2019,First Class,SZ-20035,Sam Zeldin,Home Office,New York City,New York,East,OFF-ST-10002370,Office Supplies,128.34,,37.2186,
9447,CA-2019-158617,9/22/2019,Standard Class,AC-10660,Anna Chung,Consumer,Lawrence,Indiana,Central,OFF-PA-10002245,Office Supplies,35.88,,16.146,
9554,CA-2019-125724,9/22/2019,Standard Class,SM-20950,Suzanne McNair,Corporate,Broomfield,Colorado,West,FUR-FU-10000246,Furniture,68.432,,8.554,
9721,CA-2019-119641,9/22/2019,Standard Class,CS-12250,Chris Selesnick,Corporate,Green Bay,Wisconsin,Central,FUR-FU-10002445,Furniture,18.96,,7.584,
9875,CA-2019-166653,9/22/2019,Second Class,NP-18685,Nora Pelletier,Home Office,Parma,Ohio,East,OFF-EN-10003055,Office Supplies,63.968,,19.99,
9983,US-2019-157728,9/22/2019,Standard Class,RC-19960,Ryan Crowe,Consumer,Grand Rapids,Michigan,Central,OFF-PA-10002195,Office Supplies,35.56,,16.7132,
9984,US-2019-157728,9/22/2019,Standard Class,RC-19960,Ryan Crowe,Consumer,Grand Rapids,Michigan,Central,TEC-PH-10001305,Technology,97.98,,27.4344,
2369,US-2019-129469,9/23/2019,Standard Class,KL-16555,Kelly Lampkin,Corporate,Fairfield,Ohio,East,FUR-FU-10002298,Furniture,532.704,,-26.6352,
2370,US-2019-129469,9/23/2019,Standard Class,KL-16555,Kelly Lampkin,Corporate,Fairfield,Ohio,East,OFF-AR-10000315,Office Supplies,4.912,,0.307,
3746,CA-2019-149979,9/23/2019,Second Class,RA-19915,Russell Applegate,Consumer,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,118.25,,34.2925,
3747,CA-2019-149979,9/23/2019,Second Class,RA-19915,Russell Applegate,Consumer,Columbus,Georgia,South,FUR-CH-10002084,Furniture,368.97,,81.1734,
5242,CA-2019-110730,9/23/2019,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,West,OFF-SU-10004737,Office Supplies,13.68,,3.6936,
5299,CA-2019-106656,9/23/2019,First Class,DV-13045,Darrin Van Huff,Corporate,San Diego,California,West,OFF-EN-10001509,Office Supplies,4.08,,1.9176,
5300,CA-2019-106656,9/23/2019,First Class,DV-13045,Darrin Van Huff,Corporate,San Diego,California,West,OFF-LA-10003148,Office Supplies,18.9,,8.694,
5634,CA-2019-101742,9/23/2019,Second Class,CR-12580,Clay Rozendal,Home Office,New York City,New York,East,OFF-BI-10004187,Office Supplies,10.528,,3.6848,
6053,CA-2019-124016,9/23/2019,Second Class,JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,East,OFF-PA-10002586,Office Supplies,11.952,,4.0338,
6054,CA-2019-124016,9/23/2019,Second Class,JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,28,,7.7,
6055,CA-2019-124016,9/23/2019,Second Class,JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,East,OFF-BI-10002071,Office Supplies,12.201,,-9.7608,
9351,CA-2019-159009,9/23/2019,Standard Class,DP-13105,Dave Poirier,Corporate,Seattle,Washington,West,OFF-BI-10004970,Office Supplies,13.216,,4.4604,
9352,CA-2019-159009,9/23/2019,Standard Class,DP-13105,Dave Poirier,Corporate,Seattle,Washington,West,FUR-CH-10003396,Furniture,184.752,,-20.7846,
1314,US-2019-134488,9/24/2019,Standard Class,PK-19075,Pete Kriz,Consumer,Columbus,Ohio,East,FUR-CH-10003199,Furniture,155.372,,-13.3176,
2331,CA-2019-155187,9/24/2019,Second Class,LA-16780,Laura Armstrong,Corporate,Los Angeles,California,West,OFF-ST-10000642,Office Supplies,41.96,,2.9372,
